t,state,p,acc,fitness,sample_count,step_seconds
122,TX,0.0392927330324787,0.6586,0.6586,38,0.0380708817392587
123,CA,0.9189300577307508,0.7022,0.7022,918,0.0376774277538061
123,NY,0.0428667934172935,0.6574,0.6574,40,0.0376774277538061
123,TX,0.0382031488519556,0.658,0.658,42,0.0376774277538061
124,CA,0.9208825166752076,0.7218,0.7218,912,0.038681885227561
124,NY,0.0418272697146367,0.6724,0.6724,48,0.038681885227561
124,TX,0.0372902136101557,0.6676,0.6676,40,0.038681885227561
125,CA,0.9230738099998108,0.7012,0.7012,922,0.0382333099842071
125,NY,0.0407238822934836,0.6544,0.6544,38,0.0382333099842071
125,TX,0.0362023077067054,0.6486,0.6486,40,0.0382333099842071
126,CA,0.9251458272612644,0.708,0.708,918,0.0366331953555345
126,NY,0.0396924664295109,0.6748,0.6748,54,0.0366331953555345
126,TX,0.0351617063092246,0.6712,0.6712,28,0.0366331953555345
127,CA,0.926562654764678,0.713,0.713,931,0.0373221524059772
127,NY,0.0389805326809037,0.6654,0.6654,31,0.0373221524059772
127,TX,0.0344568125544182,0.6608,0.6608,38,0.0373221524059772
128,CA,0.9285433950069704,0.7046,0.7046,940,0.0365117453038692
128,NY,0.0379783751476298,0.6676,0.6676,26,0.0365117453038692
128,TX,0.0334782298453997,0.6624,0.6624,34,0.0365117453038692
129,CA,0.9300809701975342,0.7184,0.7184,930,0.0377833880484104
129,NY,0.0372155409422527,0.6756,0.6756,40,0.0377833880484104
129,TX,0.0327034888602129,0.677,0.677,30,0.0377833880484104
130,CA,0.9316786329248656,0.7094,0.7094,942,0.0367807019501924
130,NY,0.0363509529554223,0.6684,0.6684,39,0.0367807019501924
130,TX,0.0319704141197119,0.6658,0.6658,19,0.0367807019501924
131,CA,0.93325332682661,0.7052,0.7052,933,0.0380302909761667
131,NY,0.0355390400919215,0.6642,0.6642,37,0.0380302909761667
131,TX,0.0312076330814684,0.6584,0.6584,30,0.0380302909761667
132,CA,0.9348528714227488,0.7034,0.7034,945,0.0362914893776178
132,NY,0.0347439832203632,0.662,0.662,34,0.0362914893776178
132,TX,0.0304031453568877,0.6656,0.6656,21,0.0362914893776178
133,CA,0.9362751697042468,0.7172,0.7172,938,0.0369454994797706
133,NY,0.0339511291565679,0.6782,0.6782,35,0.0369454994797706
133,TX,0.029773701139185,0.6732,0.6732,27,0.0369454994797706
